station_id,name,short_name,latitude,longitude,capacity
9bd28b11-cf11-4938-abb2-dfa5ec800e32,Broadway & 12 St,6901.01,40.7668,-73.9347774,31
5adcaaaf-5386-441d-827c-8d65c4f4405e,Amsterdam Ave & W 167 St,8206.17,40.839443,-73.937044,23
99b7c9a5-9679-417f-b884-21c4b240aa99,10 Ave & W 204 St,8579.09,40.862638,-73.92006,20
3a89411a-0bc6-4ba3-bc56-fab950c8eba1,Central Ave & Flushing Ave,4947.04,40.702831,-73.9333,21
1843486667668726558,Queens Blvd & Broadway,5930.02,40.73672,-73.87728,25
1877920686883352866,60 Ave & Junction Blvd,5878.02,40.73466,-73.86501,24
98af0e1d-ea33-4c6e-95fe-97846e81081e,76 St & 21 Ave,7032.02,40.77028,-73.893675,21
1843486757863039016,55 Ave & 90 St,6005.04,40.73676,-73.87318,21
c32d6965-4fae-4f1f-a5f2-7f2ef5f439fc,Madison St & 1 St,HB402,40.73879,-74.0393,21
e6f3c665-0c87-4f34-a5e8-69baeed7b7bf,Eliot Ave & 60 Ln,5248.05,40.71391,-73.90299,22
1843486597735840252,South Railroad Ave & Broadway,6090.03,40.741,-73.88027,25
ffef95fa-600b-4f08-b2ce-e8eb034ebfd8,46 St & Queens Blvd,6209.08,40.743497598369707,-73.918605297803879,33
1815968422007427668,Schenectady Ave & Cortelyou Rd,3155.01,40.64535,-73.93268,22
1838070776953752336,34 Ave & 108 St,6609.03,40.75614,-73.86084,23
fbb2d76c-1d47-4fb1-9c07-622fcace38a5,E 167 St & Clay Ave,8088.01,40.83094,-73.91125,30
1819720453019329398,Ocean Ave & Tennis Ct,3223.07,40.64873,-73.96084,23
d7bdc3d7-6e6d-4899-9cc7-f4238a86c695,43 St & 23 Ave,7009.06,40.769673,-73.906018,23
de6f4206-3aa9-4cb9-aae0-8547d2cd6854,White St & Johnson Ave,5099.03,40.707174,-73.93581,23
aba6e644-3ac8-4cdc-9bc6-763e9d82dee9,Empire Blvd & New York Ave,3728.04,40.66403,-73.94769,23
42bf7170-61ab-44a0-aafe-1b89d7271718,Prospect Park SW & 10 Ave,3611.02,40.659945,-73.977504,30
bda1fab4-5065-42df-a8ff-514e6064ab6e,Maple St & New York Ave,3617.02,40.66104,-73.94795,23
76c1ef9c-3984-4b4e-bff4-5c398e2395bd,36 St & Ditmars Blvd,7111.10,40.774306,-73.908335,25
7a8bf573-275f-41d5-ad8b-1ff9ee7c2dce,31 St & 21 Ave,7202.07,40.77813,-73.90842,27
66dbecd0-0aca-11e7-82f6-3863bb44ef7c,E 9 St & Ave C,5616.01,40.72521311,-73.97768752,50
19d17911-1e4a-41fa-b62b-719aa0a6182e,6 Ave & Walker St,5430.10,40.7197920901383,-74.0052238852195,39
1856847127505992556,Roosevelt Ave & 104 St,6414.07,40.74984,-73.86156,24
66de677e-0aca-11e7-82f6-3863bb44ef7c,E 106 St & Lexington Ave,7504.18,40.791976,-73.945993,27
457ea5d7-d643-4028-87db-46dee0b81555,Kingsland Ave & Nassau Ave,5613.04,40.72577,-73.94173,25
ea9a19a6-acea-4286-a723-b5481c90a3c0,Rutland Rd & Brooklyn Ave,3576.1,40.65969,-73.94517,25
550153a5-2ea1-4c76-b1cd-77667005f55d,Ditmars Blvd & 19 St,7291.06,40.78145,-73.9183302,27
1882735457106787122,11 St & 44 Rd,6319.04,40.749207,-73.949373,27
66dd7b37-0aca-11e7-82f6-3863bb44ef7c,Hamilton Park,JC009,40.727595966,-74.044247311,26
52dd11f4-bbd0-49ab-912b-06fac40d275d,Prospect Park SW & 16 St,3498.09,40.657265,-73.974165,33
66dcf0b3-0aca-11e7-82f6-3863bb44ef7c,Graham Ave & Grand St,5178.06,40.711863,-73.944024,29
2200455765164385302,E 116 St & 1 Ave,7563.07,40.796179352474965,-73.935605313378289,31
e36b5913-8e46-4c2a-b9be-73bdf8ee548b,2 Ave & E 72 St,6925.09,40.7687620293096,-73.958407938480377,55
e2fc6d90-8deb-4e21-961d-9d5208c1f986,E 14 St & 1 Ave,5779.10,40.73139303364151,-73.982867002487183,34
fa14408f-6e88-4668-86ee-ce10ea707f36,Hudson St & N Moore St,5470.13,40.719887998,-74.0086269379,69
897e8739-ee1d-4b2e-b151-ad7e64e87697,Lenox Ave & W 115 St,7627.10,40.8011939,-73.9500739,31
32c60668-a192-4d06-aa7c-6d6f7aed6b45,Vernon Blvd & 10 St,6937.07,40.7671863,-73.9373554,41
1786696251091417274,Eagle St & Manhattan Ave,5902.07,40.735217,-73.954926,35
33840944-aa92-4d91-9de8-d29e5cd0b2d9,Warren St & Smith St,4371.01,40.685424009970177,-73.991277739405632,33
1938139112487078732,E 103 St & 2 Ave,7436.16,40.78864,-73.9436,33
1960019951675478680,W 90 St & Amsterdam Ave,7458.09,40.79018,-73.97289,34
66db75cc-0aca-11e7-82f6-3863bb44ef7c,South St & Gouverneur Ln,4953.04,40.70355377,-74.00670227,43
b516fedb-3ced-4683-8c17-7e5f6dadf04d,Congress St & Hicks St,4497.09,40.6893952,-73.9995126,35
66dbe848-0aca-11e7-82f6-3863bb44ef7c,Centre St & Worth St,5279.03,40.71494807,-74.00234482,120
b47e5ffd-4215-4476-a89b-ebe52111f763,Roosevelt Island Tramway,6599.01,40.757284,-73.9536,39
3edec530-4791-4872-8912-2a2397a903a4,E 6 St & 2 Ave,5669.12,40.727378693232232,-73.988408446311951,69
1e3a16ff-65ba-4d34-b3c6-37aff44e085a,Rutgers St & Henry St,5230.02,40.713321512081862,-73.990096896886826,40
868586b3-ddc7-4b4b-9bed-a1e487033aaa,Pacific St & Smith St,4446.03,40.687880939612775,-73.989392817020416,47
c38e2cfc-04e6-419c-8bf8-d8713ccf6ea7,Bridge St & York St,4853.06,40.701334480669921,-73.984712362289429,54
f8c1c90f-4ec0-44bd-b097-cfafc887744d,Nassau St & Duffield St,4781.05,40.698477,-73.98384,53
66db3f62-0aca-11e7-82f6-3863bb44ef7c,Myrtle Ave & St Edwards St,4659.02,40.69327018,-73.97703874,56
66de5613-0aca-11e7-82f6-3863bb44ef7c,Dean St & Hoyt St,4446.05,40.6864442,-73.98759104,77
66db3ba0-0aca-11e7-82f6-3863bb44ef7c,St Marks Pl & 2 Ave,5669.10,40.7284186,-73.98713956,73
2104286315955915532,W 47 St & 6 Ave,6667.12,40.758154,-73.981957,68
26cae473-0e59-4af7-bad5-bb6fec85c8bc,Madison St & Seneca Ave,4880.11,40.70183,-73.90625,22
66dc840f-0aca-11e7-82f6-3863bb44ef7c,E 33 St & 5 Ave,6322.01,40.74765947,-73.98490707,60
c9cd8c29-7f0b-4979-9a0e-bec4613d2600,Audubon Ave & W 192 St,8469.05,40.855890306038887,-73.927082419395447,21
5e93b806-08e1-4ef9-98ae-d3dda20e0469,Eastern Pkwy & Schenectady Ave,3893.03,40.66876,-73.93376,24
17ba4945-b202-4667-965f-211d80622646,Dock 72 Way & Market St,4804.02,40.69985,-73.97141,22
632b140c-65de-4f50-9cc2-c001ae011aea,E 51 St & 2 Ave,6575.03,40.755293,-73.967641,61
2687f2e1-3529-464d-82eb-e4f61440c563,Woodside Ave & Roosevelt Ave,6234.03,40.74549,-73.90605,19
1869753812884512816,Strong St & University Ave,8707.04,40.87119,-73.89918,20
1838617691511229014,81 St & 35 Ave,6442.08,40.75179,-73.88568,25
904930bd-2671-4695-9c1a-8a894b041129,6 Ave & W 45 St,6593.15,40.756951,-73.982631,67
61be9a4a-737c-413a-9b72-d47b28a366d5,38 St & Northern Blvd,6486.07,40.752372,-73.925384,23
c829b6af-002b-4d04-af56-6924d4ad0aa2,W 190 St & St Nicholas Ave,8453.14,40.854788,-73.929513,28
2108372790290481846,MLK Dr & Bramhall Ave,JC121,40.71647,-74.07413,14
dd8b2f53-8b94-4082-9576-994a4962f9d5,Journal Square,JC103,40.73367,-74.0625,18
33a797e8-6be2-4868-b9f6-1be157eaa0a5,Bergen Ave & Stegman St,JC108,40.706575450634531,-74.0867006778717,19
1804892772559499512,W 25 St & 8 Ave,6297.08,40.746499963333413,-73.997326262936454,33
2171903488884523500,Hull Ave & E 209 St,8775.03,40.87689,-73.87444,14
493850bd-125b-49f5-932b-bf999504fb06,Cauldwell Ave & E 161 St,7952.02,40.82188,-73.907521,18
292ad4f3-9fb0-44ec-9e61-613c711f73c1,Pacific St & Classon Ave,4148.07,40.6791944,-73.9587903,21
595cf79f-7783-4373-b3d5-775bcf76033b,Ogden Ave & Merriam Ave,8218.04,40.839142,-73.925961,19
66dea7b5-0aca-11e7-82f6-3863bb44ef7c,E 53 St & 3 Ave,6617.02,40.757632277394428,-73.969305753707886,41
37a37e5b-f975-4f92-a897-dca8e4670631,46 St & 28 Ave,6842.02,40.763328,-73.908782,19
ffae66ec-7c16-436f-bd0a-eedf81d580e7,E Mosholu Pkwy & Van Cortlandt Ave E,8778.01,40.87656,-73.88366,22
816e50eb-dc4b-47dc-b773-154e2020cb0d,52 St & 6 Ave,3084.05,40.642703,-74.009441,19
4a4c7548-2466-48ef-8d7e-0aa4d6acb69e,Somers St & Rockaway Ave,4170.08,40.67872,-73.91105,20
cd72b9da-b7c6-4785-92b5-0fb2130f0d7b,University Ave & Brandt Pl,8366.07,40.848354,-73.918389,23
fea72f55-d296-47af-9446-149688dcccbd,Franklin Ave & E 169 St,8118.02,40.831692922418441,-73.902106012206332,19
5736cd70-be41-483e-8d82-721874f40e6e,Albany Ave & Park Pl,3975.02,40.67297,-73.93896,20
c0c6a931-c1d3-4202-a433-c4127a4cd846,Westchester Ave & Southern Blvd,8004.03,40.824956,-73.891677,21
eb41a103-0196-4f19-a440-256167191a7d,W 176 St & Montgomery Ave,8366.06,40.849629,-73.919205,19
8a24490d-d5c5-4bac-9e36-56967834fc10,Featherbed Ln & Nelson Ave,8327.15,40.846011,-73.919637,22
24f431ca-c2a5-46be-966b-b8d4c3e4b346,Stephen St & Seneca Ave,4798.10,40.6988,-73.9007,15
672d71ab-2c23-4bd2-9ed2-34e54aa4b5b5,Decatur Ave & E 197 St,8597.01,40.86557,-73.88807,19
bd318c15-5c3d-4e72-9837-3b4bd37707e0,65 Pl & Woodside Ave,6149.02,40.74334,-73.89903,19
90fca941-2212-43bf-b104-ce32c4270d4d,Hoe Ave & Jennings St,8095.06,40.832171,-73.889686,20
3742e2ab-6cd0-40cf-846a-72cbe637afe1,Exchange Pl,JC116,40.716365961850769,-74.034343957901,30
f841ae52-0bbb-49db-b6eb-f898fbce6108,Washington St,JC098,40.7242941,-74.0354826,18
ccfa1f8f-f930-45f2-9cda-375c01596ca2,Grant Ave & MLK Dr,JC107,40.709198322454426,-74.080842733383179,18
068b919c-f649-4091-8e12-ccf37191cad5,Wilkins Ave & Crotona Park E,8167.02,40.835302,-73.895133,19
62f8f806-bd04-4282-9c5d-ad4293644e3c,E Tremont Ave & E 176 St,8356.02,40.847798,-73.901883,21
b713367c-3572-4225-b74a-9319ab537838,Sedgwick Ave & Hall of Fame Terrace,8539.02,40.859532,-73.913303,19
1975518133370609774,Broadway & E 19 St,5980.11,40.73829,-73.99006,99
0f98907a-d4cc-45e0-b174-7d9dfda74106,Steinway St & Broadway,6711.13,40.759057954185863,-73.918975442647934,32
2206772051528680770,62 Dr & 110 St,5936.06,40.73632,-73.84904,14
26b3a82b-3487-44c2-85f1-eddb5a8a3a9d,55 St & Northern Blvd,6502.01,40.75326,-73.90585,23
cf1a96a7-f695-4ba2-bcf2-899552e21e47,Herkimer St & Eastern Pkwy,4129.10,40.67738,-73.90829,20
2171903733697659376,Steuben Ave & E 210 St,8808.02,40.87985,-73.88083,20
0197e9da-ae03-40a7-8270-fe500bfc9e18,Boston Rd & E 167 St,8048.04,40.828199,-73.903719,21
94bcf812-5cff-460c-841f-54876ed1e7a4,Schenectady Ave & Prospect Pl,4007.01,40.67351,-73.93363,19
1860188907884823208,E 180 St & Monterey Ave,8392.02,40.85025,-73.89301,21
59ad8f95-32a4-43de-b1c3-79c667b2d2df,36 Ave & 31 St,6572.08,40.756540051858977,-73.929555582706,27
83d1ff16-ba56-4eae-aa6a-b37b6439db82,53 St & 5 Ave,3129.08,40.643371,-74.011884,30
2124037775602344266,4 Ave & 99 St,2042.01,40.61327,-74.03315,16
2b54cb2c-31be-4620-a13c-0fa72b58c90a,Lincoln Pl & Classon Ave,3960.01,40.6721683,-73.9609,28
96a0b676-e966-4d96-b04b-ceb8149cedcd,E 138 St & Cypress Ave,7669.10,40.805559,-73.914718,23
c46a2889-258b-4fc5-a452-1d4e7dfe683a,3 Ave & Franklin Ave,8012.04,40.82696,-73.907451,19
b0239a13-649a-4d31-aa04-56b8aaeba4d4,39 Ave & 56 St,6349.03,40.74838,-73.90699,18
18846fd4-877c-4971-9b6f-1bd8fbc10346,36 St & Hunters Point Ave,5992.02,40.73781699881193,-73.930240720510483,21
c7be2714-14db-421f-a19e-f6a7bf6e8d26,25 Ave & 41 St,6943.07,40.767666,-73.910963,23
8ce7325e-d5c7-46f9-9b73-95356e48c3eb,Longwood Ave & Southern Blvd,7849.10,40.816343,-73.896447,24
2e74ea1d-02a0-47bf-9665-dce2d65de8d7,W 17 St & 7 Ave,6107.08,40.740564236339523,-73.998525738716125,47
968d40e0-2a5b-4f6c-a161-fad1631b609b,60 Pl & 67 Ave,4985.09,40.70497,-73.89965,15
c1144380-c1ac-4315-9b1a-4b4e870ac688,Hancock St & Malcolm X Blvd,4342.04,40.68487,-73.9293,19
1963272613486484230,E 15 St & 5 Ave,5947.06,40.736592,-73.992949,73
2171903385631266470,Reservoir Oval E & Bainbridge Ave,8763.08,40.87634,-73.87902,16
4bc6f4d0-edd5-4eb0-a704-f7ce0d693aac,Grand Ave & W Fordham Rd,8571.02,40.86288,-73.90316,22
2157736614125310040,Culver Ave & JFK Blvd,JC142,40.71005,-74.08576,16
ef6216aa-d3c8-46bb-8c6b-b62f8ba51b16,Van Sinderen Ave & Truxton St,4161.01,40.6786,-73.90369,23
6fb81fda-f0b5-4242-90f9-88d0214feb8d,Sedgwick Ave & W Tremont Ave,8428.05,40.853044558689852,-73.918306231498718,19
8a89684b-40a5-49fe-b75d-fdf32ffa8102,Southern Blvd & Tiffany St,7867.04,40.818185,-73.894143,20
b64eb0a5-d6d4-4f45-8c9a-e2d004819c99,34 Ave & 31 St,6720.07,40.759604471387945,-73.927144110202789,19
66dbca0f-0aca-11e7-82f6-3863bb44ef7c,William St & Pine St,5065.12,40.70717936,-74.00887308,57
d34f2271-10ee-40c3-a93a-09df58860512,61 St & 60 Ln,4830.02,40.70055,-73.8943,18
062ffe5a-aa91-412d-8210-23d562c7e7f8,72 St & Woodside Ave,6141.02,40.74288,-73.89283,19
1e6c5d0c-f406-4b60-88f6-6284a38d3930,Fulton Ave & E 172 St,8186.01,40.839229,-73.899047,19
db29242d-6ff3-4e22-85fe-45fa3d03ec39,48 St & 50 Ave,6016.06,40.73737,-73.91803,21
b3a9057e-7ff6-4117-b96e-e71c173cf1e9,Brook Ave & E 148 St,7816.14,40.814383,-73.915368,20
1843486301383097150,41 Ave & 80 St,6249.02,40.74586,-73.88539,25
1875413335585534272,E 178 St & Monterey Ave,8351.06,40.84749,-73.89464,21
1828966227118051662,30 Ave & 70 St,6727.02,40.76013,-73.89741,19
3e4a2c26-7527-469c-b4f4-1ef8d40fd20d,Sedgwick Ave & W Burnside Ave,8465.01,40.854947,-73.916661,17
66dcba5e-0aca-11e7-82f6-3863bb44ef7c,Fulton St & Utica Ave,4228.02,40.6794268,-73.9298911,19
0575e356-72f4-4251-8e15-574cf60bd190,Bushwick Ave & Forrest St,4914.03,40.70076,-73.93641,20
537a2f47-26a3-4776-ba9d-e2acd2ffbee1,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,8
563389a0-d90f-4155-9c50-528459df26aa,Broadway & W 138 St,7942.07,40.82182,-73.95353,27
66de13dc-0aca-11e7-82f6-3863bb44ef7c,Madison Ave & E 99 St,7443.01,40.789485415532148,-73.952429294586182,35
b96507c5-7c90-499d-9c45-58f25d6f636a,Shakespeare Ave & W 169 St,8198.05,40.839312,-73.922423,20
a1112e04-bc50-4782-b3d6-bb5902c0e8db,Broadway & W 133 St,7903.02,40.8190344,-73.956156,21
0ebdda6a-37e4-4ff4-94e8-3947f49d8e24,Knickerbocker Ave & Hancock St,4663.02,40.69385,-73.90974,22
1862759079900600428,University Ave & Morton Pl,8384.04,40.85118155499655,-73.914650589784472,21
d67375ea-3f93-4996-b0dc-f542341f2e6a,43 Ave & 40 St,6292.03,40.74562,-73.92402,21
398aa734-3893-4dba-a704-57ae8632c4f9,30 Ave & 47 St,6774.13,40.761294,-73.909562,21
1947367330341251364,Marcy Ave & Gates Ave,4401.04,40.686679,-73.947417,21
1828967607558607844,32 Ave & 81 St,6677.03,40.75763,-73.88682,19
c63e9937-cadb-4813-aee3-5fd3fcc93767,Malcolm X Blvd & DeKalb Ave,4648.03,40.6938,-73.93114,20
b608193c-46ae-4b61-9e7a-4671e7c3b96e,E 167 St & Bryant Ave,8040.03,40.826754306934433,-73.888718180970571,20
96878d29-481d-48dc-bcdc-a5f1ce88c76d,Macon St & Lewis Ave,4310.06,40.68282,-73.93488,20
0c106e83-c47a-4233-b5e4-62bbb75d0bed,Fulton Ave & E 168 St,8084.03,40.830471,-73.904556,21
361dd964-db79-47dd-b044-eac88c735249,Edgecombe Ave & W 150 St,8049.05,40.826881,-73.941427,20
b1f67e5c-7c26-4bf3-a90e-1500a3160d60,Myrtle Ave & Grove St,4816.05,40.69905,-73.91516,23
30985a9c-afe4-4b98-a72c-2c72bb35603e,Greene Ave & Grandview Ave,5106.04,40.709697,-73.907856,17
d5ca6311-7471-480f-9c79-38baaafe34ba,Broadway & Kosciuszko St,4608.01,40.69329,-73.92852,29
9789dc0f-1eb6-4830-bda9-1ce5f1413e19,6 Ave & 55 St,3000.08,40.640831,-74.010996,19
079b5a90-1d2b-40b2-b1e9-71c075f16b89,Chauncey St & Howard Ave,4293.05,40.68158,-73.91959,21
21361381-fd4a-44a4-bfa7-61f075192ce9,Cedar St & Myrtle Ave,4751.01,40.697842,-73.926241,27
16836c76-c412-4ec3-bac8-3c6a5a3d9745,Madison St & Woodward Ave,4954.07,40.70408,-73.90408,20
fffb18be-14b3-412f-a808-107a98cd9e58,E 182 St & Morris Ave,8494.01,40.856708018312553,-73.902652859687791,19